title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WRBLBQ2GQ7KSALJSZZ82KWNO28G0P,tank,lid,hot,probably,A3265QTYKPZMC6,probably,A25UZQENK9A4PL,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WRBLBQ2GQ7KSALJSZZ82KWNO28G0P,tank,lid,empty,guaranteed,A3265QTYKPZMC6,pjj-nonsense,A25UZQENK9A4PL,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6IKP,pot,vegetable,fresh,unlikely,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6IKP,pot,vegetable,white,unrelated,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6IKP,pot,vegetable,old,unrelated,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,unlikely,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3C8QQOM6JO0BLXG07GLULG1R6DBILS,woman,badge,beautiful,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3LN50BUKPUA32J34KBBEUD23SR6PLB,cake,fruit,sweet,unrelated,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3LN50BUKPUA32J34KBBEUD23SR6PLB,cake,fruit,round,unrelated,A3265QTYKPZMC6,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3LN50BUKPUA32J34KBBEUD23SR6PLB,cake,fruit,national,pjj-nonsense,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30Y6N4AHYOV5GKVRKMHFGVUDK0SDRB,racquet,rim,old,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30Y6N4AHYOV5GKVRKMHFGVUDK0SDRB,racquet,rim,anterior,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30Y6N4AHYOV5GKVRKMHFGVUDK0SDRB,racquet,rim,fragile,probably,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30Y6N4AHYOV5GKVRKMHFGVUDK0SDRB,racquet,rim,green,unrelated,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN,probably,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VDVA3ILICEKZZ61OI38GPFXTUEG1S,man,coat,poor,pjj-nonsense,A3265QTYKPZMC6,impossible,A1VNV1899K7L05,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HXK2V1N4JEROKOX7M3ML8P2L0SG29,train,section,fast,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HXK2V1N4JEROKOX7M3ML8P2L0SG29,train,section,long,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HXK2V1N4JEROKOX7M3ML8P2L0SG29,train,section,red,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HXK2V1N4JEROKOX7M3ML8P2L0SG29,train,section,slow,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HXK2V1N4JEROKOX7M3ML8P2L0SG29,train,section,electric,probably,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HXK2V1N4JEROKOX7M3ML8P2L0SG29,train,section,regular,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,306996CF6VJO8IYQ8WBUFEO0DHMB16,street,asphalt,paved,guaranteed,A3265QTYKPZMC6,guaranteed,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3MQY1YVHS2JVX3GMR0B8KXY55N0B2N,shirt,tie,white,unlikely,A1A3CN8H5HXTSN,unrelated,A3265QTYKPZMC6,unrelated,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3MQY1YVHS2JVX3GMR0B8KXY55N0B2N,shirt,tie,clean,probably,A1A3CN8H5HXTSN,unrelated,A3265QTYKPZMC6,unrelated,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30P8I9JKOHK25EXFE046JGVOSP75VO,bottle,soap,red,unrelated,A3265QTYKPZMC6,unrelated,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30P8I9JKOHK25EXFE046JGVOSP75VO,bottle,soap,hot,guaranteed,A3265QTYKPZMC6,probably,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3YZ7A3YHR4SMDMGBK5Z18TBHTLDS56,car,tag,open,impossible,A2VFH95BVFIU5K,unlikely,A1A3CN8H5HXTSN,impossible,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3YZ7A3YHR4SMDMGBK5Z18TBHTLDS56,car,tag,private,impossible,A2VFH95BVFIU5K,unrelated,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3YZ7A3YHR4SMDMGBK5Z18TBHTLDS56,car,tag,white,unrelated,A2VFH95BVFIU5K,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3YZ7A3YHR4SMDMGBK5Z18TBHTLDS56,car,tag,old,unrelated,A2VFH95BVFIU5K,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VIVIU06FJBVRFYL7SM9LTGG6I1IMU,airplane,end,conventional,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VIVIU06FJBVRFYL7SM9LTGG6I1IMU,airplane,end,white,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VIVIU06FJBVRFYL7SM9LTGG6I1IMU,airplane,end,american,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VIVIU06FJBVRFYL7SM9LTGG6I1IMU,airplane,end,commercial,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VIVIU06FJBVRFYL7SM9LTGG6I1IMU,airplane,end,light,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3VIVIU06FJBVRFYL7SM9LTGG6I1IMU,airplane,end,private,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SV8KD29L3RMWHNSMKXF6BR2DQ8KZO,background,writing,educational,probably,AVLZVLVL2X60,probably,A1CQPRZUT6BW44,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SV8KD29L3RMWHNSMKXF6BR2DQ8KZO,background,writing,white,unlikely,AVLZVLVL2X60,unlikely,A1CQPRZUT6BW44,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SV8KD29L3RMWHNSMKXF6BR2DQ8KZO,background,writing,social,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A1CQPRZUT6BW44,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SV8KD29L3RMWHNSMKXF6BR2DQ8KZO,background,writing,historical,probably,AVLZVLVL2X60,pjj-nonsense,A1CQPRZUT6BW44,pjj-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SV8KD29L3RMWHNSMKXF6BR2DQ8KZO,background,writing,ethnic,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A1CQPRZUT6BW44,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SV8KD29L3RMWHNSMKXF6BR2DQ8KZO,background,writing,cultural,probably,AVLZVLVL2X60,pjj-nonsense,A1CQPRZUT6BW44,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QI9WAYOGPAIWQGPPO960ZPHPGOS6M,teddy bear,arm,forward,unrelated,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QI9WAYOGPAIWQGPPO960ZPHPGOS6M,teddy bear,arm,white,guaranteed,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QI9WAYOGPAIWQGPPO960ZPHPGOS6M,teddy bear,arm,stuffed,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39KV3A5D17610QUU8YEY6DPDKR8S7L,fireplace,mantel,wide,probably,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39KV3A5D17610QUU8YEY6DPDKR8S7L,fireplace,mantel,old,probably,A3265QTYKPZMC6,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39KV3A5D17610QUU8YEY6DPDKR8S7L,fireplace,mantel,white,unrelated,A3265QTYKPZMC6,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39KV3A5D17610QUU8YEY6DPDKR8S7L,fireplace,mantel,huge,unrelated,A3265QTYKPZMC6,probably,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39KV3A5D17610QUU8YEY6DPDKR8S7L,fireplace,mantel,dark,pjj-nonsense,A3265QTYKPZMC6,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,35NNO802AUV19XJLJT19Y85GB8BINU,jet,logo,black,unlikely,A2VFH95BVFIU5K,unlikely,A3265QTYKPZMC6,unlikely,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,356TQKY9XEWJH6FLU08TPMPC8X1871,building,number,fine,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,356TQKY9XEWJH6FLU08TPMPC8X1871,building,number,original,guaranteed,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,356TQKY9XEWJH6FLU08TPMPC8X1871,building,number,public,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,356TQKY9XEWJH6FLU08TPMPC8X1871,building,number,old,probably,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,32XN26MTXYI0E2ZK3QWOFC1VKJUL00,bed,mattress,warm,guaranteed,A2VFH95BVFIU5K,probably,A3265QTYKPZMC6,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,32XN26MTXYI0E2ZK3QWOFC1VKJUL00,bed,mattress,dry,guaranteed,A2VFH95BVFIU5K,probably,A3265QTYKPZMC6,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,32XN26MTXYI0E2ZK3QWOFC1VKJUL00,bed,mattress,comfortable,guaranteed,A2VFH95BVFIU5K,guaranteed,A3265QTYKPZMC6,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,32XN26MTXYI0E2ZK3QWOFC1VKJUL00,bed,mattress,wooden,impossible,A2VFH95BVFIU5K,unlikely,A3265QTYKPZMC6,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,32XN26MTXYI0E2ZK3QWOFC1VKJUL00,bed,mattress,narrow,guaranteed,A2VFH95BVFIU5K,guaranteed,A3265QTYKPZMC6,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QE4DGPGBQA1RY3KB0MAENM05EOG45,female,hand,human,guaranteed,A2VFH95BVFIU5K,guaranteed,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QE4DGPGBQA1RY3KB0MAENM05EOG45,female,hand,young,guaranteed,A2VFH95BVFIU5K,guaranteed,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QE4DGPGBQA1RY3KB0MAENM05EOG45,female,hand,white,guaranteed,A2VFH95BVFIU5K,guaranteed,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3QE4DGPGBQA1RY3KB0MAENM05EOG45,female,hand,male,wjj-nonsense,A2VFH95BVFIU5K,wjj-nonsense,A3265QTYKPZMC6,wjj-nonsense,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,deep,impossible,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP,impossible,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,perpetual,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,white,impossible,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP,unlikely,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,fresh,impossible,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,heavy,impossible,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP,impossible,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,high,unrelated,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,tall,unrelated,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,wjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AFT28WXLE1JRIJXK81MDX5L1IGIO9,snow,shadow,dirty,impossible,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30U1YOGZG9VHHZV4ZBHK65Z962BDSZ,floor,line,grey,probably,A2VFH95BVFIU5K,probably,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30U1YOGZG9VHHZV4ZBHK65Z962BDSZ,floor,line,concrete,guaranteed,A2VFH95BVFIU5K,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30U1YOGZG9VHHZV4ZBHK65Z962BDSZ,floor,line,polished,guaranteed,A2VFH95BVFIU5K,unrelated,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30U1YOGZG9VHHZV4ZBHK65Z962BDSZ,floor,line,wooden,guaranteed,A2VFH95BVFIU5K,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30U1YOGZG9VHHZV4ZBHK65Z962BDSZ,floor,line,bare,guaranteed,A2VFH95BVFIU5K,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,30U1YOGZG9VHHZV4ZBHK65Z962BDSZ,floor,line,pelvic,guaranteed,A2VFH95BVFIU5K,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,31J7RYECZKP0LRK2Z90OTHK5PB0L13,kitten,eye,young,guaranteed,AVLZVLVL2X60,guaranteed,A1CQPRZUT6BW44,guaranteed,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,31J7RYECZKP0LRK2Z90OTHK5PB0L13,kitten,eye,newborn,guaranteed,AVLZVLVL2X60,guaranteed,A1CQPRZUT6BW44,guaranteed,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,31J7RYECZKP0LRK2Z90OTHK5PB0L13,kitten,eye,tiny,probably,AVLZVLVL2X60,probably,A1CQPRZUT6BW44,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,31J7RYECZKP0LRK2Z90OTHK5PB0L13,kitten,eye,white,unlikely,AVLZVLVL2X60,unrelated,A1CQPRZUT6BW44,unlikely,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3J6BHNX0U8RSFS99JWMLBOKT3C0NKA,bike,headlight,red,unrelated,A3265QTYKPZMC6,unlikely,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WPCIUYH197IWZ8JOBMAGAVV8LPDTO,fork,edge,long,unlikely,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WPCIUYH197IWZ8JOBMAGAVV8LPDTO,fork,edge,plastic,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WPCIUYH197IWZ8JOBMAGAVV8LPDTO,fork,edge,stable,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WPCIUYH197IWZ8JOBMAGAVV8LPDTO,fork,edge,metal,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3WPCIUYH197IWZ8JOBMAGAVV8LPDTO,fork,edge,wooden,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
