whole,part,jj,result1,result2,result3
hat,strap,old,guaranteed,guaranteed,probably
bus,tag,yellow,unlikely,unrelated,unrelated
bus,tag,external,guaranteed,pjj-nonsense,pjj-nonsense
bus,tag,old,unrelated,unlikely,probably
helmet,logo,red,unlikely,unrelated,unlikely
bed,edge,dry,guaranteed,guaranteed,probably
bed,edge,comfortable,unlikely,guaranteed,probably
bed,edge,wooden,guaranteed,guaranteed,probably
bed,edge,narrow,guaranteed,probably,impossible
bed,edge,warm,probably,guaranteed,probably
player,ear,poor,unrelated,impossible,pjj-nonsense
player,ear,professional,unrelated,impossible,pjj-nonsense
player,ear,red,guaranteed,guaranteed,pjj-nonsense
refrigerator,handle,open,guaranteed,unlikely,unlikely
refrigerator,handle,tall,guaranteed,unlikely,probably
refrigerator,handle,white,guaranteed,probably,probably
refrigerator,handle,old,guaranteed,probably,probably
airplane,front,commercial,guaranteed,pjj-nonsense,guaranteed
airplane,front,conventional,probably,guaranteed,wjj-nonsense
airplane,front,light,guaranteed,probably,unrelated
airplane,front,white,probably,probably,probably
airplane,front,american,probably,guaranteed,guaranteed
airplane,front,private,guaranteed,impossible,guaranteed
sign,pole,outward,guaranteed,pjj-nonsense,impossible
sign,pole,positive,unrelated,pjj-nonsense,pjj-nonsense
sign,pole,negative,unrelated,pjj-nonsense,pjj-nonsense
sign,pole,black,unrelated,unrelated,unrelated
skyscraper,window,huge,probably,unlikely,guaranteed
skyscraper,window,true,guaranteed,pjj-nonsense,wjj-nonsense
skyscraper,window,downtown,guaranteed,guaranteed,wjj-nonsense
skyscraper,window,tall,guaranteed,unlikely,unlikely
skyscraper,window,gray,unrelated,impossible,unlikely
skyscraper,window,american,guaranteed,guaranteed,wjj-nonsense
banana,peel,green,probably,guaranteed,guaranteed
banana,peel,ripe,guaranteed,probably,unlikely
banana,peel,sliced,unrelated,probably,unlikely
giraffe,nose,young,guaranteed,guaranteed,guaranteed
giraffe,nose,tall,unrelated,impossible,impossible
giraffe,nose,stuffed,guaranteed,probably,wjj-nonsense
giraffe,nose,brown,unrelated,unrelated,unlikely
tire,spoke,old,probably,probably,guaranteed
chair,hole,slender,unrelated,unrelated,impossible
chair,hole,comfortable,guaranteed,pjj-nonsense,impossible
chair,hole,empty,guaranteed,guaranteed,guaranteed
chair,hole,blue,impossible,unrelated,impossible
batter,arm,slight,unrelated,guaranteed,probably
batter,arm,thin,probably,probably,probably
batter,arm,thick,probably,probably,probably
batter,arm,smooth,probably,probably,wjj-nonsense
batter,arm,ready,guaranteed,guaranteed,unrelated
batter,arm,stiff,guaranteed,guaranteed,probably
phone,logo,white,unrelated,unrelated,unlikely
zebra,lip,female,guaranteed,guaranteed,guaranteed
zebra,lip,dead,guaranteed,guaranteed,guaranteed
zebra,lip,true,pjj-nonsense,guaranteed,pjj-nonsense
zebra,lip,young,guaranteed,guaranteed,guaranteed
zebra,lip,brown,unlikely,unrelated,probably
book,stripe,red,unlikely,unrelated,unlikely
book,stripe,old,guaranteed,guaranteed,probably
faucet,knob,hot,probably,probably,unrelated
faucet,knob,shiny,probably,probably,probably
faucet,knob,cold,probably,probably,unrelated
faucet,knob,outside,guaranteed,guaranteed,guaranteed
girl,teeth,poor,unrelated,impossible,impossible
girl,teeth,beautiful,probably,probably,unrelated
girl,teeth,pretty,probably,probably,unrelated
girl,teeth,old,guaranteed,guaranteed,probably
bus,driver,public,guaranteed,pjj-nonsense,impossible
bus,driver,external,impossible,pjj-nonsense,pjj-nonsense
bus,driver,black,unrelated,unrelated,unrelated
bus,driver,old,unrelated,unrelated,unrelated
stool,seat,hard,guaranteed,unlikely,unlikely
stool,seat,high,guaranteed,guaranteed,unlikely
stool,seat,angled,unrelated,pjj-nonsense,probably
stool,seat,wooden,guaranteed,probably,impossible
stool,seat,low,guaranteed,guaranteed,impossible
stool,seat,blue,probably,unrelated,impossible
sign,word,outward,guaranteed,pjj-nonsense,unlikely
sign,word,sure,guaranteed,pjj-nonsense,wjj-nonsense
sign,word,positive,guaranteed,guaranteed,wjj-nonsense
sign,word,negative,guaranteed,guaranteed,wjj-nonsense
sign,word,black,unlikely,unlikely,unlikely
sandwich,mustard,hot,probably,guaranteed,probably
sandwich,mustard,thick,unrelated,unlikely,unrelated
sandwich,mustard,quick,pjj-nonsense,impossible,pjj-nonsense
person,nail,human,guaranteed,guaranteed,guaranteed
animal,fur,poor,pjj-nonsense,impossible,pjj-nonsense
animal,fur,human,guaranteed,guaranteed,pjj-nonsense
animal,fur,wild,pjj-nonsense,guaranteed,pjj-nonsense
animal,fur,brown,guaranteed,probably,impossible
dirt,grass,soft,unrelated,impossible,unrelated
dirt,grass,fresh,probably,guaranteed,unlikely
dirt,grass,brown,unrelated,unlikely,unrelated
dirt,grass,loose,unrelated,impossible,unrelated
dirt,grass,dirty,unrelated,probably,unrelated
background,car,social,unrelated,impossible,pjj-nonsense
background,car,white,unrelated,impossible,unrelated
woman,pen,poor,unrelated,impossible,impossible
woman,pen,beautiful,unrelated,unrelated,unrelated
sky,airplane,dark,probably,probably,unrelated
sky,airplane,open,impossible,guaranteed,unrelated
sock,logo,long,unrelated,unlikely,unrelated
sock,logo,white,unlikely,unlikely,unlikely
sock,logo,old,guaranteed,guaranteed,guaranteed
bench,rail,concrete,probably,unlikely,unlikely
bench,rail,hard,probably,guaranteed,guaranteed
bench,rail,gray,probably,unrelated,unlikely
bench,rail,long,unrelated,probably,unlikely
bench,rail,wooden,probably,probably,unlikely
strawberry,seed,ripe,guaranteed,guaranteed,probably
strawberry,seed,halved,probably,unlikely,unlikely
strawberry,seed,green,probably,probably,unlikely
strawberry,seed,fresh,guaranteed,guaranteed,guaranteed
strawberry,seed,alpine,guaranteed,guaranteed,pjj-nonsense
chicken,foot,young,guaranteed,guaranteed,guaranteed
chicken,foot,light,guaranteed,guaranteed,probably
chicken,foot,white,unrelated,unlikely,unlikely
chicken,foot,cold,guaranteed,probably,guaranteed
plant,part,decorative,unrelated,guaranteed,guaranteed
plant,part,young,guaranteed,guaranteed,guaranteed
plant,part,green,probably,guaranteed,probably
plant,part,physical,guaranteed,pjj-nonsense,pjj-nonsense
plant,part,electric,wjj-nonsense,pjj-nonsense,probably
plant,part,old,probably,guaranteed,probably
pitcher,head,young,guaranteed,guaranteed,guaranteed
pitcher,head,silver,pjj-nonsense,impossible,unrelated
pitcher,head,white,guaranteed,guaranteed,guaranteed
pitcher,head,earthen,pjj-nonsense,pjj-nonsense,guaranteed
pitcher,head,empty,pjj-nonsense,pjj-nonsense,unrelated
pitcher,head,floral,pjj-nonsense,pjj-nonsense,unrelated
pitcher,head,broken,pjj-nonsense,pjj-nonsense,unrelated
body,nose,dark,probably,unrelated,probably
body,nose,painted,guaranteed,unrelated,unrelated
body,nose,foreign,guaranteed,guaranteed,guaranteed
body,nose,blue,probably,unrelated,probably
bowl,trim,wooden,guaranteed,guaranteed,probably
bowl,trim,golden,unrelated,unrelated,probably
ceiling,light,flat,probably,unrelated,probably
ceiling,light,high,probably,guaranteed,guaranteed
ceiling,light,white,unrelated,unrelated,unrelated
ceiling,light,low,guaranteed,guaranteed,guaranteed
light,post,white,unrelated,unrelated,guaranteed
engine,window,powerful,unlikely,impossible,impossible
engine,window,internal,unlikely,impossible,impossible
engine,window,stationary,guaranteed,guaranteed,guaranteed
engine,window,blue,unlikely,unlikely,unlikely
engine,window,old,guaranteed,probably,probably
vegetable,stem,beautiful,probably,probably,unlikely
vegetable,stem,red,unrelated,probably,probably
vegetable,stem,fresh,guaranteed,guaranteed,guaranteed
engine,wheel,yellow,unlikely,unlikely,unlikely
engine,wheel,powerful,unrelated,probably,probably
engine,wheel,internal,impossible,impossible,impossible
engine,wheel,stationary,guaranteed,guaranteed,guaranteed
engine,wheel,old,probably,guaranteed,probably
field,horse,empty,impossible,pjj-nonsense,impossible
field,horse,open,guaranteed,impossible,impossible
sign,graffiti,black,unlikely,unlikely,unlikely
finger,tip,pointed,guaranteed,guaranteed,guaranteed
finger,tip,human,guaranteed,guaranteed,guaranteed
finger,tip,long,probably,probably,probably
finger,tip,cold,guaranteed,probably,guaranteed
finger,tip,wet,probably,probably,guaranteed
finger,tip,bony,probably,guaranteed,probably
sandwich,egg,hot,guaranteed,guaranteed,guaranteed
sandwich,egg,thick,unrelated,unlikely,probably
sandwich,egg,round,unrelated,unrelated,guaranteed
face,hand,yellow,probably,probably,guaranteed
face,hand,hers,guaranteed,guaranteed,guaranteed
face,hand,handsome,unrelated,unrelated,unlikely
face,hand,light,probably,probably,probably
face,hand,beautiful,unrelated,unrelated,unlikely
player,sock,red,unrelated,unrelated,unrelated
board,design,supervisory,wjj-nonsense,pjj-nonsense,pjj-nonsense
board,design,editorial,wjj-nonsense,wjj-nonsense,pjj-nonsense
man,newspaper,poor,pjj-nonsense,unrelated,impossible
man,stick,poor,unrelated,pjj-nonsense,pjj-nonsense
man,stick,walking,impossible,impossible,impossible
cup,tea,empty,impossible,guaranteed,pjj-nonsense
cup,tea,hot,guaranteed,guaranteed,guaranteed
cup,tea,black,unrelated,probably,unrelated
ocean,wave,vast,probably,unlikely,unrelated
ocean,wave,open,guaranteed,pjj-nonsense,pjj-nonsense
ocean,wave,wide,probably,unrelated,unrelated
ocean,wave,calm,impossible,impossible,unlikely
ocean,wave,still,impossible,impossible,impossible
ocean,wave,blue,unrelated,guaranteed,probably
ocean,wave,deep,impossible,impossible,pjj-nonsense
train,wiper,slow,unrelated,unrelated,unrelated
train,wiper,electric,guaranteed,guaranteed,guaranteed
window,glass,clean,guaranteed,guaranteed,guaranteed
window,glass,high,guaranteed,guaranteed,guaranteed
window,glass,square,guaranteed,guaranteed,probably
window,glass,brown,impossible,unlikely,guaranteed
window,glass,open,guaranteed,unrelated,guaranteed
window,glass,broken,guaranteed,unrelated,guaranteed
bowl,orange,golden,unrelated,impossible,unlikely
oven,handle,hot,probably,probably,probably
oven,handle,black,unrelated,probably,unrelated
oven,handle,metal,unrelated,probably,probably
shoulder,part,anterior,guaranteed,guaranteed,pjj-nonsense
shoulder,part,frozen,probably,guaranteed,guaranteed
shoulder,part,broad,guaranteed,pjj-nonsense,unlikely
shoulder,part,bare,guaranteed,guaranteed,guaranteed
stream,ripple,thin,pjj-nonsense,unlikely,probably
stream,ripple,clear,guaranteed,guaranteed,probably
stream,ripple,steady,probably,impossible,guaranteed
stream,ripple,continuous,pjj-nonsense,impossible,guaranteed
stream,ripple,blue,guaranteed,guaranteed,probably
knife,frosting,silver,impossible,unlikely,unrelated
knife,frosting,black,unlikely,unlikely,unrelated
branch,part,thin,guaranteed,guaranteed,guaranteed
branch,part,anterior,guaranteed,pjj-nonsense,guaranteed
branch,part,long,unrelated,unlikely,probably
branch,part,smooth,probably,guaranteed,guaranteed
branch,part,brown,guaranteed,guaranteed,guaranteed
branch,part,important,unrelated,guaranteed,pjj-nonsense
cap,letter,light,unlikely,pjj-nonsense,unrelated
cap,letter,grey,unlikely,unrelated,unlikely
building,billboard,public,guaranteed,guaranteed,unrelated
building,billboard,old,unrelated,unrelated,unrelated
human,arm,basic,guaranteed,pw-nonsense,guaranteed
human,arm,ordinary,guaranteed,probably,guaranteed
human,arm,grey,unrelated,unlikely,guaranteed
bowl,food,empty,guaranteed,pjj-nonsense,impossible
bowl,food,wooden,unlikely,impossible,impossible
bowl,food,golden,unrelated,impossible,unrelated
goat,neck,young,guaranteed,guaranteed,guaranteed
goat,neck,white,unrelated,probably,probably
goat,neck,old,guaranteed,guaranteed,guaranteed
donut,glaze,powdered,wjj-nonsense,guaranteed,guaranteed
donut,glaze,golden,unlikely,guaranteed,unrelated
donut,glaze,jelly,probably,unrelated,impossible
donut,glaze,plain,probably,guaranteed,unlikely
donut,glaze,blue,unlikely,unrelated,unrelated
label,letter,appropriate,guaranteed,pjj-nonsense,pjj-nonsense
label,letter,white,unlikely,unlikely,unlikely
label,letter,private,guaranteed,pjj-nonsense,pjj-nonsense
label,letter,descriptive,guaranteed,pjj-nonsense,impossible
shower,head,clean,probably,guaranteed,probably
shower,head,clear,unrelated,guaranteed,unlikely
shower,head,hot,guaranteed,guaranteed,unlikely
shower,head,heavy,unlikely,impossible,wjj-nonsense
shower,head,quick,guaranteed,impossible,pjj-nonsense
shower,head,long,unrelated,unlikely,impossible
shower,head,cold,guaranteed,probably,unlikely
table,tile,metal,probably,probably,guaranteed
table,tile,white,probably,probably,guaranteed
chair,back,slender,probably,probably,unrelated
chair,back,empty,guaranteed,guaranteed,guaranteed
chair,back,blue,probably,guaranteed,probably
building,line,tall,unrelated,probably,unrelated
building,line,original,guaranteed,probably,unrelated
building,line,public,guaranteed,impossible,unrelated
building,line,brown,unlikely,probably,unrelated
building,line,fine,probably,guaranteed,wjj-nonsense
building,line,old,probably,guaranteed,unrelated
truck,word,open,pjj-nonsense,impossible,impossible
truck,word,white,impossible,unlikely,unlikely
truck,word,old,probably,probably,probably
post,part,curved,guaranteed,probably,probably
post,part,metal,guaranteed,guaranteed,guaranteed
post,part,high,unrelated,unrelated,unrelated
post,part,vacant,guaranteed,pjj-nonsense,guaranteed
post,part,tall,unrelated,unrelated,unrelated
post,part,official,unrelated,pjj-nonsense,guaranteed
post,part,important,unlikely,pjj-nonsense,probably
post,part,old,unrelated,guaranteed,guaranteed
table,box,metal,unrelated,unrelated,unrelated
table,box,white,unrelated,unrelated,unrelated
table,box,accompanying,guaranteed,pjj-nonsense,unrelated
table,box,long,unrelated,unrelated,unrelated
table,box,above,guaranteed,wjj-nonsense,guaranteed
baseball player,uniform,professional,probably,guaranteed,guaranteed
statue,foot,manly,guaranteed,probably,guaranteed
statue,foot,bronze,guaranteed,guaranteed,guaranteed
statue,foot,colossal,probably,probably,guaranteed
statue,foot,greek,probably,guaranteed,guaranteed
statue,foot,beautiful,probably,unrelated,guaranteed
engine,propeller,powerful,guaranteed,probably,guaranteed
engine,propeller,stationary,guaranteed,guaranteed,guaranteed
engine,propeller,old,guaranteed,probably,probably
statue,hand,manly,probably,probably,guaranteed
statue,hand,bronze,guaranteed,guaranteed,guaranteed
statue,hand,armless,pjj-nonsense,pjj-nonsense,impossible
statue,hand,colossal,probably,guaranteed,guaranteed
statue,hand,greek,probably,impossible,guaranteed
statue,hand,beautiful,guaranteed,probably,guaranteed
bear,foot,stuffed,guaranteed,probably,guaranteed
bear,foot,white,probably,guaranteed,probably
subway,window,downtown,guaranteed,guaranteed,guaranteed
subway,window,green,unlikely,impossible,unlikely
subway,window,elevated,guaranteed,guaranteed,pjj-nonsense
subway,window,crowded,guaranteed,impossible,probably
shoe,tip,hot,word-nonsense,probably,probably
shoe,tip,white,unlikely,probably,guaranteed
shoe,tip,old,guaranteed,guaranteed,guaranteed
shoe,tip,tight,guaranteed,guaranteed,unrelated
glass,beer,empty,guaranteed,impossible,pjj-nonsense
glass,beer,used,unrelated,probably,impossible
glass,beer,clear,unrelated,unlikely,unrelated
glass,beer,broken,impossible,impossible,impossible
mountain,grass,lofty,impossible,guaranteed,impossible
mountain,grass,sacred,unlikely,unrelated,probably
mountain,grass,tall,unrelated,unrelated,probably
mountain,grass,high,unrelated,unrelated,probably
mountain,grass,holy,unlikely,unrelated,probably
mountain,grass,steep,impossible,unrelated,probably
person,knee,human,guaranteed,guaranteed,guaranteed
girl,bow,poor,unrelated,pjj-nonsense,impossible
girl,bow,beautiful,unrelated,unrelated,unrelated
girl,bow,pretty,probably,unrelated,unrelated
girl,bow,old,unrelated,unrelated,unrelated
bus,route,external,unrelated,pjj-nonsense,guaranteed
bus,route,public,probably,guaranteed,guaranteed
bus,route,crowded,unrelated,impossible,guaranteed
bus,route,black,unlikely,impossible,unrelated
bus,route,old,unrelated,unrelated,unrelated
baby,chin,poor,unrelated,pjj-nonsense,impossible
baby,chin,young,guaranteed,guaranteed,guaranteed
baby,chin,grey,unrelated,probably,pjj-nonsense
can,bag,white,unrelated,unrelated,unrelated
can,bag,latter,wjj-nonsense,pjj-nonsense,pjj-nonsense
can,bag,wet,probably,probably,probably
can,bag,empty,guaranteed,guaranteed,guaranteed
can,bag,open,guaranteed,probably,guaranteed
can,bag,old,unlikely,unrelated,unrelated
bear,dress,stuffed,unlikely,impossible,unlikely
bear,dress,white,unlikely,unrelated,unrelated
stove,pot,hot,probably,probably,guaranteed
stove,pot,warm,probably,probably,guaranteed
stove,pot,white,unrelated,unrelated,unrelated
stove,pot,electric,unlikely,unlikely,impossible
stove,pot,old,unrelated,unrelated,unrelated
teddy bear,neck,stuffed,guaranteed,guaranteed,guaranteed
teddy bear,neck,white,probably,guaranteed,guaranteed
man,boot,poor,impossible,unrelated,pjj-nonsense
painting,frame,italian,unrelated,unrelated,unlikely
painting,frame,abstract,unrelated,unlikely,unlikely
painting,frame,original,unrelated,unrelated,unlikely
painting,frame,white,unrelated,unrelated,unrelated
painting,frame,chinese,unrelated,unrelated,unlikely
painting,frame,historical,unrelated,impossible,probably
tablecloth,design,clean,guaranteed,guaranteed,guaranteed
tablecloth,design,white,unlikely,unlikely,impossible
tablecloth,design,plastic,probably,guaranteed,guaranteed
tablecloth,design,gold,unlikely,unlikely,unlikely
tablecloth,design,checkered,guaranteed,guaranteed,guaranteed
sign,rust,black,unlikely,impossible,probably
shower,drain,long,unlikely,unlikely,pjj-nonsense
shower,drain,heavy,impossible,unlikely,pjj-nonsense
shower,drain,cold,probably,probably,probably
suitcase,sticker,green,unrelated,unrelated,unlikely
suitcase,sticker,old,probably,unrelated,unlikely
nail,polish,red,guaranteed,guaranteed,guaranteed
animal,leg,furry,probably,guaranteed,guaranteed
animal,leg,young,guaranteed,guaranteed,guaranteed
animal,leg,human,guaranteed,wjj-nonsense,guaranteed
animal,leg,brown,probably,probably,guaranteed
animal,leg,experimental,pjj-nonsense,guaranteed,probably
animal,leg,poor,pjj-nonsense,unrelated,impossible
bench,part,concrete,probably,probably,probably
bench,part,hard,guaranteed,guaranteed,guaranteed
bench,part,gray,probably,probably,guaranteed
bench,part,long,unrelated,probably,unlikely
bench,part,wooden,unrelated,probably,guaranteed
bench,part,federal,guaranteed,pjj-nonsense,pjj-nonsense
bench,part,judicial,guaranteed,pjj-nonsense,pjj-nonsense
child,chin,poor,unrelated,impossible,pjj-nonsense
child,chin,young,guaranteed,guaranteed,guaranteed
child,chin,dear,unrelated,impossible,pjj-nonsense
floor lamp,lampshade,red,unrelated,unrelated,unrelated
hat,feather,tall,guaranteed,unrelated,unrelated
hat,feather,white,unlikely,unrelated,unrelated
hat,feather,old,unrelated,probably,unrelated
hat,bow,tall,unlikely,unrelated,unlikely
hat,bow,white,unrelated,unrelated,unrelated
hat,bow,old,guaranteed,unrelated,probably
pole,banner,green,unrelated,unrelated,unlikely
pole,banner,long,unrelated,unrelated,impossible
pole,banner,tall,probably,unrelated,impossible
person,watch,human,impossible,impossible,impossible
person,watch,responsible,unrelated,impossible,pjj-nonsense
tail,circle,straight,impossible,impossible,impossible
tail,circle,long,probably,impossible,impossible
tail,circle,short,probably,impossible,impossible
tail,circle,grey,unrelated,unlikely,unlikely
water,edge,rippled,guaranteed,guaranteed,guaranteed
water,edge,blue,unrelated,guaranteed,guaranteed
water,edge,clear,guaranteed,guaranteed,guaranteed
water,edge,warm,guaranteed,guaranteed,guaranteed
piano,key,open,unlikely,impossible,impossible
piano,key,brown,unlikely,impossible,unlikely
piano,key,electric,guaranteed,guaranteed,guaranteed
piano,key,beautiful,unrelated,guaranteed,unlikely
piano,key,old,probably,guaranteed,guaranteed
wine bottle,label,empty,impossible,unlikely,impossible
wine bottle,label,plastic,unrelated,unlikely,unlikely
table,scratch,long,unrelated,unrelated,unrelated
table,scratch,white,unrelated,guaranteed,unlikely
table,scratch,above,guaranteed,pjj-nonsense,pjj-nonsense
woman,box,poor,unrelated,pjj-nonsense,impossible
woman,box,beautiful,unlikely,unrelated,impossible
leg,shoe,bent,unrelated,probably,unrelated
leg,shoe,broken,unlikely,unrelated,unlikely
leg,shoe,injured,impossible,impossible,impossible
kid,mouth,smart,unrelated,pjj-nonsense,impossible
kid,mouth,young,guaranteed,guaranteed,guaranteed
kid,mouth,white,unlikely,unlikely,impossible
kid,mouth,nice,unrelated,pjj-nonsense,impossible
kid,mouth,poor,unrelated,pjj-nonsense,impossible
