whole,part,jj,result1,result2,result3
boat,side,old,guaranteed,guaranteed,guaranteed
boat,side,white,guaranteed,probably,probably
boat,side,open,pjj-nonsense,unlikely,guaranteed
boat,side,tiny,guaranteed,guaranteed,probably
boat,side,wooden,guaranteed,guaranteed,guaranteed
building,door,brown,unrelated,unrelated,probably
building,door,old,probably,probably,probably
building,door,public,guaranteed,guaranteed,guaranteed
building,door,original,unrelated,guaranteed,probably
building,door,tall,unrelated,unrelated,unrelated
building,door,fine,pjj-nonsense,probably,probably
track,rail,old,probably,probably,probably
track,rail,narrow,guaranteed,probably,unlikely
bus,level,old,guaranteed,probably,pjj-nonsense
bus,level,public,guaranteed,probably,guaranteed
bus,level,external,guaranteed,impossible,guaranteed
bus,level,black,probably,unrelated,probably
bus,level,crowded,guaranteed,probably,probably
cat,neck,white,unrelated,probably,probably
cat,neck,old,guaranteed,guaranteed,guaranteed
woman,tie,poor,unrelated,pjj-nonsense,pjj-nonsense
woman,tie,beautiful,unrelated,unrelated,unrelated
helmet,part,golden,probably,pjj-nonsense,probably
helmet,part,white,probably,pjj-nonsense,probably
cow,mouth,dead,guaranteed,guaranteed,guaranteed
cow,mouth,white,unrelated,unrelated,unrelated
cow,mouth,old,guaranteed,guaranteed,guaranteed
cup,edge,plastic,guaranteed,guaranteed,guaranteed
cup,edge,hot,probably,probably,guaranteed
cup,edge,empty,pjj-nonsense,pjj-nonsense,guaranteed
cup,edge,blue,probably,guaranteed,guaranteed
cup,edge,silver,probably,guaranteed,guaranteed
phone,button,white,probably,unrelated,probably
fence,part,low,guaranteed,unrelated,guaranteed
fence,part,white,probably,unrelated,guaranteed
fence,part,metal,probably,probably,guaranteed
fence,part,high,unrelated,probably,guaranteed
fence,part,wooden,probably,probably,guaranteed
fence,part,barbed,unrelated,unlikely,unrelated
vegetation,leaf,natural,guaranteed,guaranteed,guaranteed
vegetation,leaf,green,guaranteed,guaranteed,guaranteed
vegetation,leaf,tropical,guaranteed,guaranteed,guaranteed
vegetation,leaf,dense,pjj-nonsense,guaranteed,unrelated
vegetation,leaf,aquatic,guaranteed,guaranteed,guaranteed
vegetation,leaf,luxuriant,pjj-nonsense,guaranteed,pjj-nonsense
car,front,open,pjj-nonsense,unrelated,guaranteed
car,front,private,guaranteed,guaranteed,guaranteed
car,front,white,unrelated,guaranteed,probably
car,front,old,guaranteed,guaranteed,probably
box,tissue,grey,unrelated,unlikely,impossible
box,tissue,appropriate,pjj-nonsense,pjj-nonsense,guaranteed
person,head,human,guaranteed,guaranteed,guaranteed
person,head,responsible,pjj-nonsense,pjj-nonsense,guaranteed
building,store,fine,pjj-nonsense,probably,guaranteed
building,store,original,probably,guaranteed,probably
building,store,public,probably,guaranteed,guaranteed
building,store,old,probably,probably,probably
boy,ski,dear,pjj-nonsense,unrelated,pjj-nonsense
zebra,nose,true,pjj-nonsense,guaranteed,guaranteed
zebra,nose,female,guaranteed,guaranteed,pjj-nonsense
zebra,nose,dead,guaranteed,guaranteed,guaranteed
zebra,nose,young,guaranteed,guaranteed,guaranteed
zebra,nose,tall,pjj-nonsense,unrelated,impossible
zebra,nose,brown,probably,unrelated,probably
zebra,nose,striped,impossible,impossible,unlikely
child,hair,sick,unlikely,impossible,probably
child,hair,poor,unrelated,pjj-nonsense,pjj-nonsense
child,hair,young,guaranteed,guaranteed,guaranteed
child,hair,blonde,guaranteed,guaranteed,guaranteed
child,hair,dear,unrelated,pjj-nonsense,pjj-nonsense
bench,spot,gray,unrelated,probably,unlikely
bench,spot,hard,guaranteed,guaranteed,guaranteed
bench,spot,long,unrelated,unrelated,unrelated
glass,soda,clear,unrelated,unrelated,unlikely
glass,soda,empty,pjj-nonsense,guaranteed,impossible
computer,keyboard,remote,probably,probably,guaranteed
giraffe,back,brown,guaranteed,guaranteed,guaranteed
giraffe,back,young,guaranteed,guaranteed,guaranteed
giraffe,back,tall,guaranteed,guaranteed,pjj-nonsense
paper,edge,free,wjj-nonsense,pjj-nonsense,guaranteed
paper,edge,brown,guaranteed,guaranteed,guaranteed
paper,edge,rolled,guaranteed,guaranteed,guaranteed
paper,edge,printed,guaranteed,unlikely,unrelated
spectator,camera,silent,unrelated,unrelated,unrelated
spectator,camera,passive,unrelated,unrelated,probably
racket,tape,red,unrelated,unrelated,unrelated
racket,tape,terrible,unrelated,unrelated,unlikely
pot,bottom,old,guaranteed,probably,probably
pot,bottom,broken,unrelated,unrelated,probably
pot,bottom,white,probably,probably,probably
pot,bottom,heavy,probably,guaranteed,probably
pot,bottom,earthen,guaranteed,probably,pjj-nonsense
cup,base,plastic,guaranteed,guaranteed,guaranteed
cup,base,hot,guaranteed,probably,guaranteed
cup,base,empty,guaranteed,pjj-nonsense,impossible
cup,base,blue,probably,probably,probably
cup,base,silver,probably,probably,probably
taxi,windshield,black,unlikely,unlikely,impossible
taxi,windshield,empty,guaranteed,pjj-nonsense,pjj-nonsense
water,person,clear,pjj-nonsense,impossible,impossible
water,person,blue,unlikely,impossible,impossible
water,person,warm,unrelated,probably,unrelated
water,person,calm,unrelated,unrelated,unrelated
elephant,collar,red,unrelated,guaranteed,probably
elephant,collar,gold,unrelated,guaranteed,probably
kite,section,electrical,guaranteed,unrelated,unlikely
kite,section,old,guaranteed,guaranteed,guaranteed
kite,section,long,probably,unrelated,guaranteed
kite,section,high,guaranteed,guaranteed,guaranteed
kite,section,blue,guaranteed,unrelated,probably
bear,face,white,unrelated,probably,probably
bear,face,fake,guaranteed,guaranteed,impossible
bear,face,stuffed,guaranteed,probably,guaranteed
suitcase,strap,old,guaranteed,guaranteed,probably
suitcase,strap,green,probably,probably,probably
suitcase,strap,open,unrelated,guaranteed,unrelated
suitcase,strap,heavy,unlikely,unlikely,unlikely
suitcase,strap,dark,unrelated,guaranteed,probably
dog,snout,white,impossible,impossible,unlikely
dog,snout,old,guaranteed,guaranteed,guaranteed
boat,rail,old,probably,probably,guaranteed
boat,rail,white,unrelated,probably,unrelated
boat,rail,open,guaranteed,unlikely,pjj-nonsense
boat,rail,tiny,guaranteed,guaranteed,probably
boat,rail,wooden,unrelated,probably,unrelated
beach,sand,white,probably,guaranteed,guaranteed
beach,sand,rocky,impossible,unrelated,pjj-nonsense
beach,sand,sandy,guaranteed,guaranteed,guaranteed
plate,flower,flat,guaranteed,pjj-nonsense,guaranteed
plate,flower,round,unrelated,unrelated,impossible
plate,flower,white,unlikely,unrelated,unrelated
plate,flower,empty,guaranteed,impossible,guaranteed
plate,flower,thin,unrelated,unrelated,guaranteed
skier,helmet,excellent,unrelated,unrelated,probably
cart,tire,red,unrelated,unlikely,unlikely
cart,tire,heavy,guaranteed,unrelated,probably
cart,tire,old,probably,unrelated,probably
cart,tire,empty,impossible,unlikely,unlikely
ski,snow,flat,unrelated,guaranteed,pjj-nonsense
ski,snow,long,unrelated,unrelated,pjj-nonsense
ski,snow,outside,guaranteed,guaranteed,guaranteed
ski,snow,white,unrelated,guaranteed,guaranteed
ski,snow,free,unrelated,unrelated,pjj-nonsense
window,top,square,guaranteed,guaranteed,probably
window,top,broken,probably,unrelated,probably
window,top,open,pjj-nonsense,unrelated,guaranteed
window,top,high,guaranteed,guaranteed,guaranteed
window,top,clean,probably,guaranteed,probably
window,top,brown,probably,guaranteed,probably
duck,foot,fat,unlikely,unlikely,impossible
duck,foot,white,unrelated,unrelated,unlikely
people,hat,american,probably,unrelated,impossible
people,hat,old,unrelated,unrelated,unrelated
bottle,wine,red,unrelated,unrelated,unrelated
bottle,wine,hot,guaranteed,guaranteed,guaranteed
bottle,wine,empty,guaranteed,guaranteed,impossible
leg,paw,injured,unrelated,probably,unrelated
leg,paw,affected,probably,probably,unrelated
leg,paw,broken,unrelated,unrelated,unrelated
helmet,hole,golden,guaranteed,probably,impossible
helmet,hole,white,guaranteed,probably,impossible
people,pole,young,impossible,unrelated,impossible
people,pole,american,impossible,unrelated,impossible
people,pole,old,unrelated,unrelated,unrelated
child,face,sick,probably,guaranteed,impossible
child,face,poor,unrelated,guaranteed,impossible
child,face,young,guaranteed,guaranteed,guaranteed
child,face,blonde,unrelated,unrelated,impossible
child,face,dear,unrelated,unrelated,impossible
board,spot,executive,wjj-nonsense,pjj-nonsense,guaranteed
watch,strap,white,probably,unrelated,probably
comb,teeth,plastic,guaranteed,guaranteed,guaranteed
comb,teeth,white,guaranteed,guaranteed,probably
comb,teeth,high,guaranteed,guaranteed,pjj-nonsense
comb,teeth,wooden,unlikely,guaranteed,guaranteed
comb,teeth,fine,guaranteed,unrelated,wjj-nonsense
comb,teeth,golden,guaranteed,guaranteed,probably
plant,bud,green,probably,unrelated,unrelated
plant,bud,young,guaranteed,unrelated,guaranteed
plant,bud,old,probably,unrelated,unlikely
face,shadow,light,unlikely,impossible,impossible
face,shadow,yellow,impossible,impossible,impossible
face,shadow,beautiful,unlikely,probably,unrelated
face,shadow,handsome,unlikely,probably,unrelated
horse,belt,black,unrelated,unrelated,unrelated
horse,belt,attached,wjj-nonsense,guaranteed,guaranteed
horse,belt,old,unrelated,unrelated,unrelated
motorcycle,saddlebag,old,unrelated,unrelated,probably
vase,pattern,crystal,unrelated,guaranteed,pjj-nonsense
vase,pattern,greek,probably,guaranteed,probably
vase,pattern,broken,probably,probably,guaranteed
vase,pattern,black,unrelated,unlikely,guaranteed
vase,pattern,golden,unrelated,unrelated,guaranteed
vase,pattern,porcelain,probably,guaranteed,guaranteed
horse,bridle,black,unrelated,unrelated,unrelated
horse,bridle,old,unrelated,unrelated,unrelated
bread,cheese,fresh,unrelated,probably,probably
bread,cheese,sliced,unrelated,probably,probably
bread,cheese,round,unrelated,unrelated,unrelated
plane,back,white,probably,probably,probably
plane,back,vertical,guaranteed,guaranteed,guaranteed
snowboard,snow,red,impossible,impossible,impossible
jean,pocket,young,guaranteed,guaranteed,guaranteed
jean,pocket,dear,unrelated,pjj-nonsense,pjj-nonsense
jean,pocket,poor,unrelated,wjj-nonsense,pjj-nonsense
jean,pocket,old,guaranteed,guaranteed,guaranteed
door,deadbolt,heavy,unlikely,guaranteed,unrelated
sneaker,trim,red,unrelated,probably,probably
sneaker,trim,old,guaranteed,guaranteed,guaranteed
bottle,bottom,plastic,probably,guaranteed,guaranteed
bottle,bottom,broken,probably,unrelated,guaranteed
bottle,bottom,white,probably,guaranteed,guaranteed
bottle,bottom,hot,probably,guaranteed,guaranteed
bottle,bottom,empty,impossible,guaranteed,pjj-nonsense
boy,cheek,young,guaranteed,guaranteed,guaranteed
boy,cheek,dear,unrelated,unrelated,wjj-nonsense
bear,eyebrow,white,unlikely,unlikely,unlikely
horse,person,old,unrelated,unrelated,unrelated
horse,person,dead,unrelated,unrelated,unrelated
horse,person,attached,unrelated,probably,guaranteed
horse,person,blue,impossible,unrelated,impossible
fridge,handle,old,guaranteed,guaranteed,probably
fridge,handle,white,probably,probably,probably
fridge,handle,empty,impossible,pjj-nonsense,unlikely
fridge,handle,ready,guaranteed,guaranteed,pjj-nonsense
fridge,handle,open,guaranteed,impossible,impossible
fridge,handle,tiny,impossible,probably,guaranteed
river,bank,broad,guaranteed,guaranteed,guaranteed
river,bank,wide,guaranteed,guaranteed,guaranteed
river,bank,blue,unlikely,unlikely,impossible
river,bank,mighty,unrelated,pjj-nonsense,guaranteed
pan,handle,hot,probably,probably,guaranteed
pan,handle,white,unrelated,unrelated,probably
pan,handle,metal,probably,probably,guaranteed
pan,handle,empty,pjj-nonsense,impossible,unrelated
wall,design,high,wjj-nonsense,unrelated,guaranteed
wall,design,white,unrelated,unlikely,probably
wall,design,lateral,probably,unrelated,guaranteed
girl,eye,pretty,probably,probably,unrelated
girl,eye,beautiful,probably,probably,unrelated
girl,eye,poor,unrelated,unrelated,pjj-nonsense
girl,eye,old,guaranteed,guaranteed,guaranteed
bottle,cap,plastic,unrelated,probably,guaranteed
bottle,cap,broken,unlikely,unrelated,unlikely
bottle,cap,white,unrelated,unrelated,unrelated
bottle,cap,hot,probably,probably,unrelated
bottle,cap,empty,pjj-nonsense,pjj-nonsense,unrelated
window,drape,clean,unrelated,unrelated,probably
mouse,ball,dead,guaranteed,pjj-nonsense,impossible
mouse,ball,white,unrelated,unrelated,probably
post,lamp,official,pjj-nonsense,guaranteed,pjj-nonsense
post,lamp,high,guaranteed,guaranteed,wjj-nonsense
post,lamp,old,guaranteed,guaranteed,probably
post,lamp,tall,guaranteed,guaranteed,guaranteed
streetlight,lamp,dim,guaranteed,guaranteed,guaranteed
streetlight,lamp,occasional,unlikely,guaranteed,guaranteed
streetlight,lamp,distant,guaranteed,guaranteed,guaranteed
streetlight,lamp,tall,guaranteed,guaranteed,pjj-nonsense
streetlight,lamp,black,unrelated,impossible,impossible
streetlight,lamp,lone,guaranteed,guaranteed,guaranteed
knife,part,black,guaranteed,probably,guaranteed
knife,part,sharp,unrelated,unrelated,guaranteed
knife,part,long,unrelated,unrelated,unrelated
baby,toothbrush,young,unrelated,unrelated,probably
branch,snow,brown,impossible,impossible,impossible
branch,snow,thin,unlikely,unrelated,unrelated
branch,snow,smooth,unrelated,unrelated,unlikely
branch,snow,long,pjj-nonsense,unrelated,guaranteed
giraffe,tail,brown,guaranteed,probably,probably
giraffe,tail,young,guaranteed,guaranteed,guaranteed
giraffe,tail,tall,probably,guaranteed,impossible
pole,line,metallic,unrelated,unlikely,impossible
pole,line,posterior,impossible,probably,guaranteed
pole,line,green,unrelated,unrelated,impossible
pole,line,long,unrelated,guaranteed,guaranteed
pole,line,tall,unrelated,probably,guaranteed
child,forehead,young,guaranteed,guaranteed,guaranteed
child,forehead,poor,pjj-nonsense,unrelated,pjj-nonsense
giraffe,marking,young,guaranteed,guaranteed,guaranteed
snowboarder,head,suspended,guaranteed,guaranteed,pjj-nonsense
snowboarder,head,professional,unrelated,guaranteed,pjj-nonsense
puppy,eye,sick,unrelated,impossible,guaranteed
puppy,eye,white,unlikely,unlikely,unrelated
puppy,eye,lost,guaranteed,pjj-nonsense,guaranteed
puppy,eye,newborn,guaranteed,guaranteed,guaranteed
puppy,eye,young,guaranteed,guaranteed,guaranteed
person,bottle,human,impossible,impossible,impossible
wood,crack,dry,guaranteed,probably,guaranteed
wood,crack,dark,guaranteed,probably,guaranteed
wood,crack,old,guaranteed,probably,probably
snowboard,edge,red,probably,guaranteed,probably
toilet,sticker,white,unlikely,unlikely,unrelated
table,chair,accompanying,guaranteed,pjj-nonsense,pjj-nonsense
table,chair,long,unrelated,impossible,impossible
table,chair,white,probably,unrelated,unrelated
table,chair,metal,unrelated,unrelated,probably
table,chair,above,unlikely,unlikely,pjj-nonsense
water,bubble,clear,probably,impossible,guaranteed
water,bubble,blue,probably,guaranteed,guaranteed
water,bubble,warm,guaranteed,guaranteed,guaranteed
cow,stripe,red,unrelated,unlikely,impossible
cow,stripe,old,guaranteed,guaranteed,probably
bull,mouth,mad,pjj-nonsense,impossible,guaranteed
bull,mouth,wild,guaranteed,pjj-nonsense,guaranteed
bull,mouth,old,guaranteed,guaranteed,guaranteed
bull,mouth,young,guaranteed,guaranteed,guaranteed
bull,mouth,brown,unrelated,probably,probably
bull,tail,mad,impossible,impossible,probably
bull,tail,wild,guaranteed,guaranteed,guaranteed
bull,tail,old,guaranteed,guaranteed,guaranteed
bull,tail,skinny,unrelated,probably,guaranteed
bull,tail,young,guaranteed,guaranteed,guaranteed
bull,tail,brown,probably,guaranteed,probably
dog,mouth,mad,pjj-nonsense,guaranteed,impossible
dog,mouth,old,guaranteed,guaranteed,guaranteed
dog,mouth,white,unrelated,probably,pjj-nonsense
dog,mouth,dead,guaranteed,guaranteed,impossible
dog,mouth,sweet,pjj-nonsense,pjj-nonsense,unrelated
wall,opening,posterior,guaranteed,probably,guaranteed
wall,opening,anterior,guaranteed,probably,guaranteed
wall,opening,white,unrelated,unrelated,unrelated
wall,opening,high,unrelated,unrelated,guaranteed
wall,opening,lateral,guaranteed,probably,guaranteed
bike,motor,red,unrelated,probably,unlikely
bike,motor,used,probably,probably,probably
bike,motor,stationary,guaranteed,guaranteed,guaranteed
bike,motor,old,probably,probably,probably
banana,handle,green,probably,probably,guaranteed
cabinet,shelf,french,guaranteed,guaranteed,guaranteed
cabinet,shelf,inner,guaranteed,guaranteed,guaranteed
cabinet,shelf,white,probably,probably,guaranteed
cabinet,shelf,federal,guaranteed,pjj-nonsense,guaranteed
mirror,trim,grey,unrelated,probably,unrelated
floor,shadow,grey,probably,unlikely,guaranteed
floor,shadow,bare,impossible,pjj-nonsense,pjj-nonsense
floor,shadow,pelvic,unrelated,wjj-nonsense,pjj-nonsense
jacket,black,white,impossible,impossible,impossible
jacket,black,short,probably,impossible,guaranteed
girl,cheek,pretty,probably,probably,unrelated
girl,cheek,beautiful,probably,probably,unrelated
girl,cheek,poor,unrelated,pjj-nonsense,pjj-nonsense
girl,cheek,old,guaranteed,guaranteed,guaranteed
wing,stripe,broken,probably,probably,probably
wing,stripe,white,unlikely,unlikely,unrelated
wing,stripe,conservative,pjj-nonsense,probably,pjj-nonsense
wing,stripe,liberal,pjj-nonsense,unrelated,pjj-nonsense
wing,stripe,radical,pjj-nonsense,probably,pjj-nonsense
wing,stripe,extreme,pjj-nonsense,unrelated,pjj-nonsense
zebra,strip,true,guaranteed,pjj-nonsense,guaranteed
zebra,strip,dead,impossible,impossible,guaranteed
zebra,strip,young,guaranteed,guaranteed,guaranteed
zebra,strip,tall,guaranteed,pjj-nonsense,probably
zebra,strip,brown,guaranteed,impossible,guaranteed
sky,bird,open,guaranteed,unrelated,unrelated
sky,bird,clear,impossible,impossible,impossible
sky,bird,dark,unrelated,unrelated,unrelated
clock tower,light,round,unrelated,unrelated,unrelated
clock tower,light,old,probably,probably,unlikely
clock tower,light,grey,probably,unrelated,unlikely
clock tower,light,lofty,guaranteed,pjj-nonsense,guaranteed
clock tower,light,high,guaranteed,guaranteed,guaranteed
clock tower,light,pointed,unrelated,pjj-nonsense,unrelated
clock tower,light,tall,guaranteed,probably,unlikely
fire truck,window,red,impossible,unlikely,impossible
fire truck,window,open,unrelated,unrelated,unrelated
fire truck,window,old,probably,probably,probably
woman,scarf,beautiful,unrelated,unrelated,unrelated
