whole,part,jj,result1,result2,result3
plate,letter,round,unrelated,unrelated,unrelated
plate,letter,empty,impossible,guaranteed,pjj-nonsense
plate,letter,white,unrelated,unlikely,unrelated
drawer,pull,secret,guaranteed,unrelated,guaranteed
drawer,pull,deep,impossible,unrelated,unlikely
drawer,pull,wooden,unrelated,probably,unrelated
drawer,pull,white,guaranteed,probably,unrelated
drawer,pull,open,unrelated,guaranteed,unlikely
laptop,speaker,typical,probably,guaranteed,probably
laptop,speaker,black,probably,unlikely,probably
laptop,speaker,open,unlikely,unlikely,impossible
laptop,speaker,old,probably,guaranteed,probably
laptop,speaker,wireless,unlikely,guaranteed,guaranteed
boy,chin,young,impossible,guaranteed,guaranteed
boy,chin,dear,impossible,pjj-nonsense,unrelated
boy,chin,nice,impossible,pjj-nonsense,unrelated
batter,shirt,stiff,guaranteed,pjj-nonsense,unrelated
batter,shirt,thin,guaranteed,unrelated,probably
batter,shirt,thick,unrelated,unrelated,unrelated
tire,mud,round,guaranteed,impossible,impossible
tire,mud,old,unrelated,unrelated,impossible
tire,mud,black,unrelated,unrelated,impossible
fire truck,windshield,open,guaranteed,impossible,impossible
parrot,tail,green,guaranteed,probably,probably
parrot,tail,old,guaranteed,guaranteed,guaranteed
baseball player,shirt,offensive,unrelated,impossible,impossible
baseball player,shirt,poor,impossible,probably,impossible
person,pocket,human,impossible,impossible,impossible
chicken,tail,light,guaranteed,probably,probably
chicken,tail,grilled,unrelated,impossible,unrelated
chicken,tail,cold,guaranteed,guaranteed,guaranteed
chicken,tail,white,guaranteed,probably,probably
chicken,tail,young,guaranteed,guaranteed,guaranteed
umbrella,part,white,guaranteed,probably,guaranteed
umbrella,part,open,guaranteed,probably,guaranteed
teddy bear,foot,stuffed,guaranteed,guaranteed,guaranteed
teddy bear,foot,white,guaranteed,probably,probably
teddy bear,foot,forward,guaranteed,probably,guaranteed
bus,writing,public,guaranteed,guaranteed,probably
bus,writing,external,guaranteed,guaranteed,probably
bus,writing,colorful,guaranteed,probably,probably
bus,writing,black,impossible,probably,unlikely
bus,writing,crowded,impossible,impossible,impossible
bus,writing,old,guaranteed,probably,probably
helmet,sticker,red,impossible,unrelated,unrelated
horse,eye,dead,guaranteed,guaranteed,guaranteed
horse,eye,old,guaranteed,guaranteed,guaranteed
horse,eye,black,unrelated,unrelated,unrelated
meat,sauce,fresh,guaranteed,unrelated,probably
meat,sauce,brown,unrelated,unlikely,unrelated
meat,sauce,cold,guaranteed,probably,probably
rug,square,green,unrelated,unrelated,probably
rug,square,huge,unrelated,unrelated,unrelated
rug,square,thick,unrelated,guaranteed,guaranteed
rug,square,old,probably,guaranteed,guaranteed
male,hand,young,guaranteed,guaranteed,guaranteed
male,hand,white,guaranteed,guaranteed,guaranteed
male,hand,human,guaranteed,guaranteed,guaranteed
label,lettering,white,impossible,unlikely,unlikely
label,lettering,descriptive,guaranteed,guaranteed,pjj-nonsense
label,lettering,appropriate,guaranteed,guaranteed,probably
player,shadow,poor,pjj-nonsense,pjj-nonsense,impossible
player,shadow,red,pjj-nonsense,impossible,impossible
plate,sandwich,white,unrelated,unlikely,impossible
plate,sandwich,thin,unrelated,unrelated,unrelated
plate,sandwich,flat,unrelated,unrelated,unrelated
paper,text,printed,guaranteed,guaranteed,guaranteed
paper,text,brown,unlikely,unrelated,probably
paper,text,free,guaranteed,pjj-nonsense,guaranteed
paper,text,unpublished,guaranteed,guaranteed,probably
flag,part,british,probably,guaranteed,probably
vase,bottom,porcelain,guaranteed,guaranteed,guaranteed
vase,bottom,golden,guaranteed,guaranteed,guaranteed
vase,bottom,broken,probably,probably,unlikely
vase,bottom,black,guaranteed,guaranteed,unlikely
car,part,private,guaranteed,guaranteed,guaranteed
car,part,used,guaranteed,guaranteed,guaranteed
car,part,white,guaranteed,guaranteed,guaranteed
car,part,open,guaranteed,impossible,unrelated
car,part,old,guaranteed,guaranteed,guaranteed
propeller,stripe,silver,unlikely,probably,unlikely
propeller,stripe,long,unrelated,unrelated,impossible
propeller,stripe,broken,unlikely,unrelated,impossible
propeller,stripe,black,unlikely,unrelated,impossible
fire hydrant,eye,public,guaranteed,guaranteed,guaranteed
fire hydrant,eye,white,impossible,unrelated,unrelated
fire hydrant,eye,open,guaranteed,unrelated,unrelated
fire hydrant,eye,broken,guaranteed,impossible,unrelated
fire hydrant,eye,residual,impossible,pjj-nonsense,unrelated
train,reflector,electric,guaranteed,unrelated,guaranteed
train,reflector,regular,probably,pjj-nonsense,guaranteed
train,reflector,red,guaranteed,unrelated,probably
table,edge,metal,guaranteed,guaranteed,probably
table,edge,long,guaranteed,guaranteed,guaranteed
table,edge,white,guaranteed,probably,probably
hill,top,tall,guaranteed,guaranteed,probably
hill,top,steep,guaranteed,guaranteed,probably
hill,top,rocky,guaranteed,probably,guaranteed
hill,top,high,guaranteed,guaranteed,guaranteed
hill,top,bare,guaranteed,probably,guaranteed
hill,top,low,guaranteed,probably,guaranteed
hill,top,long,guaranteed,probably,probably
hill,top,brown,probably,probably,probably
wineglass,liquid,empty,impossible,impossible,impossible
wineglass,liquid,crystal,impossible,unlikely,impossible
wineglass,liquid,inverted,pjj-nonsense,pjj-nonsense,impossible
road,sign,long,impossible,unrelated,unrelated
road,sign,empty,impossible,unlikely,impossible
road,sign,open,impossible,unlikely,pjj-nonsense
road,sign,old,unrelated,unrelated,probably
bush,part,thick,guaranteed,probably,probably
bush,part,dense,guaranteed,probably,probably
bush,part,green,guaranteed,guaranteed,probably
bush,part,australian,guaranteed,pjj-nonsense,guaranteed
bush,part,curved,guaranteed,unlikely,unrelated
bush,part,low,guaranteed,guaranteed,guaranteed
bush,part,leafy,guaranteed,guaranteed,probably
bush,part,colored,guaranteed,guaranteed,probably
girl,dress,poor,unlikely,impossible,impossible
girl,dress,beautiful,unlikely,probably,unrelated
girl,dress,old,unlikely,unrelated,unrelated
girl,dress,pretty,unlikely,probably,unrelated
wall,color,lateral,guaranteed,guaranteed,impossible
wall,color,high,guaranteed,probably,impossible
wall,color,white,impossible,probably,guaranteed
wall,color,cream,guaranteed,probably,guaranteed
boy,back,young,guaranteed,guaranteed,guaranteed
boy,back,dear,impossible,pjj-nonsense,unrelated
boy,waist,young,guaranteed,guaranteed,guaranteed
boy,waist,nice,impossible,impossible,pjj-nonsense
tail,writing,long,probably,probably,unrelated
tail,writing,short,probably,probably,guaranteed
tail,writing,straight,guaranteed,guaranteed,unrelated
sweater,zipper,heavy,unrelated,unlikely,impossible
street,crack,clean,guaranteed,probably,probably
street,crack,long,guaranteed,unrelated,unrelated
street,crack,narrow,probably,probably,unrelated
graphic,part,coronal,pjj-nonsense,pjj-nonsense,pjj-nonsense
graphic,part,static,guaranteed,probably,guaranteed
graphic,part,original,guaranteed,probably,probably
graphic,part,simple,guaranteed,guaranteed,guaranteed
graphic,part,white,guaranteed,probably,probably
phone,antenna,portable,guaranteed,guaranteed,impossible
phone,antenna,tall,guaranteed,unlikely,unlikely
table,dish,long,impossible,unrelated,unrelated
table,dish,above,guaranteed,guaranteed,wjj-nonsense
table,dish,white,unrelated,unrelated,unrelated
table,dish,accompanying,pjj-nonsense,probably,pjj-nonsense
dog,tongue,dead,guaranteed,guaranteed,guaranteed
dog,tongue,sweet,impossible,unrelated,impossible
dog,tongue,white,unrelated,unlikely,impossible
dog,tongue,old,guaranteed,guaranteed,guaranteed
dog,tongue,mad,impossible,pjj-nonsense,impossible
net,edge,mesh,impossible,probably,unlikely
net,edge,white,guaranteed,probably,unrelated
net,edge,social,impossible,pjj-nonsense,pjj-nonsense
net,edge,fine,guaranteed,pjj-nonsense,unrelated
net,edge,wide,guaranteed,guaranteed,probably
gate,hinge,narrow,unrelated,probably,unrelated
gate,hinge,wooden,unlikely,guaranteed,unrelated
gate,hinge,open,guaranteed,probably,guaranteed
gate,hinge,old,probably,unrelated,guaranteed
gate,hinge,inner,probably,guaranteed,impossible
face,wrinkle,yellow,guaranteed,guaranteed,guaranteed
table,computer,long,unrelated,unrelated,unrelated
table,computer,above,guaranteed,probably,guaranteed
microwave,button,private,guaranteed,guaranteed,guaranteed
microwave,button,white,guaranteed,probably,probably
bull,hoof,wild,guaranteed,guaranteed,guaranteed
bull,hoof,old,guaranteed,guaranteed,guaranteed
animal,hoof,wild,guaranteed,guaranteed,guaranteed
man,hood,poor,pjj-nonsense,pjj-nonsense,impossible
branch,orange,long,impossible,unlikely,impossible
branch,orange,smooth,guaranteed,unrelated,unrelated
branch,orange,thin,unrelated,unrelated,impossible
branch,orange,brown,impossible,unrelated,impossible
table,bowl,metal,unrelated,unrelated,impossible
table,bowl,long,unrelated,impossible,impossible
table,bowl,above,guaranteed,guaranteed,wjj-nonsense
table,bowl,white,unrelated,unrelated,unlikely
station,platform,private,guaranteed,guaranteed,guaranteed
station,platform,empty,guaranteed,guaranteed,guaranteed
station,platform,high,guaranteed,guaranteed,guaranteed
station,platform,old,guaranteed,probably,probably
station,platform,naval,guaranteed,probably,guaranteed
station,platform,mobile,guaranteed,guaranteed,guaranteed
fridge,edge,empty,guaranteed,impossible,unlikely
fridge,edge,ready,guaranteed,impossible,unlikely
fridge,edge,white,guaranteed,guaranteed,guaranteed
fridge,edge,open,guaranteed,impossible,guaranteed
fridge,edge,old,guaranteed,guaranteed,guaranteed
fridge,edge,tiny,guaranteed,probably,guaranteed
vanity,mirror,national,guaranteed,pjj-nonsense,pjj-nonsense
vanity,mirror,white,impossible,impossible,unlikely
vanity,mirror,dirty,probably,unrelated,unlikely
vanity,mirror,human,impossible,pjj-nonsense,pjj-nonsense
aircraft,wing,light,guaranteed,probably,probably
aircraft,wing,german,guaranteed,guaranteed,probably
aircraft,wing,japanese,guaranteed,guaranteed,probably
aircraft,wing,white,guaranteed,probably,unlikely
aircraft,wing,civil,pjj-nonsense,guaranteed,guaranteed
aircraft,wing,american,guaranteed,guaranteed,guaranteed
aircraft,wing,commercial,guaranteed,guaranteed,guaranteed
plane,name,white,impossible,unlikely,impossible
pony,eye,golden,probably,unlikely,unrelated
pony,eye,white,probably,unlikely,unlikely
pony,eye,old,guaranteed,guaranteed,guaranteed
mouth,grass,open,guaranteed,pjj-nonsense,pjj-nonsense
mouth,grass,wide,guaranteed,pjj-nonsense,impossible
mouth,grass,red,probably,unrelated,unrelated
zebra,eyelash,dead,guaranteed,impossible,guaranteed
zebra,eyelash,black,guaranteed,guaranteed,unrelated
umbrella,trim,white,guaranteed,unlikely,probably
horse,saddle,dead,impossible,impossible,impossible
horse,saddle,old,probably,unrelated,guaranteed
horse,saddle,black,unrelated,unrelated,impossible
plate,banana,thin,unrelated,unlikely,unrelated
dress,button,white,probably,unlikely,probably
sign,x,positive,guaranteed,impossible,pjj-nonsense
sign,x,negative,guaranteed,impossible,pjj-nonsense
sign,x,black,impossible,impossible,unlikely
sign,x,sure,unrelated,impossible,pjj-nonsense
skin,wrinkle,white,guaranteed,probably,guaranteed
skin,wrinkle,dark,guaranteed,probably,guaranteed
bathroom,tub,adjoining,guaranteed,unlikely,guaranteed
bathroom,tub,private,guaranteed,probably,guaranteed
bathroom,tub,white,guaranteed,unlikely,probably
bathroom,tub,tiled,probably,impossible,probably
bathroom,tub,tiny,guaranteed,guaranteed,probably
thumb,knuckle,human,guaranteed,guaranteed,guaranteed
thumb,knuckle,red,unlikely,guaranteed,guaranteed
skateboard,stripe,old,probably,guaranteed,probably
skateboard,stripe,red,unlikely,unlikely,unlikely
female,shirt,white,unrelated,unrelated,unrelated
female,shirt,male,unrelated,impossible,unrelated
stem,leaf,green,guaranteed,probably,probably
stem,leaf,long,guaranteed,unrelated,unrelated
stem,leaf,short,guaranteed,unrelated,unrelated
stem,leaf,slender,guaranteed,probably,unrelated
clock,rim,green,probably,unrelated,unrelated
clock,rim,internal,pjj-nonsense,probably,guaranteed
clock,rim,old,probably,probably,guaranteed
clock,rim,tall,guaranteed,guaranteed,unrelated
sky,light,clear,probably,guaranteed,impossible
sky,light,dark,probably,unlikely,impossible
sky,light,cloudless,probably,guaranteed,impossible
sky,light,cloudy,probably,probably,impossible
sky,light,open,probably,pjj-nonsense,impossible
sky,light,sunny,probably,probably,unrelated
sky,light,hazy,probably,probably,probably
skier,boot,excellent,guaranteed,unrelated,unrelated
book,page,excellent,guaranteed,probably,unlikely
book,page,important,guaranteed,unrelated,guaranteed
book,page,interesting,guaranteed,unrelated,probably
book,page,open,guaranteed,impossible,pjj-nonsense
book,page,old,guaranteed,guaranteed,guaranteed
book,page,purple,probably,unlikely,unlikely
van,wheel,white,unrelated,unlikely,unrelated
van,wheel,old,guaranteed,probably,probably
van,wheel,weak,guaranteed,probably,guaranteed
snowboard,bottom,red,unlikely,probably,probably
dog,tag,white,unrelated,unrelated,unlikely
dog,tag,old,unrelated,unrelated,impossible
home plate,dirt,white,impossible,unrelated,unlikely
home plate,dirt,thin,unrelated,unrelated,unrelated
home plate,dirt,flat,guaranteed,unrelated,unrelated
home plate,dirt,clean,impossible,impossible,impossible
tree,part,green,guaranteed,probably,probably
tree,part,hollow,guaranteed,unrelated,probably
tree,part,old,guaranteed,probably,probably
tree,part,tall,guaranteed,probably,probably
people,head,young,guaranteed,guaranteed,guaranteed
people,head,old,guaranteed,guaranteed,guaranteed
people,head,american,guaranteed,guaranteed,guaranteed
people,head,crowded,impossible,impossible,impossible
field,snow,open,guaranteed,guaranteed,pjj-nonsense
field,snow,empty,guaranteed,guaranteed,pjj-nonsense
shirt,sleeve,red,guaranteed,probably,probably
sidewalk,tile,concrete,guaranteed,unrelated,impossible
sidewalk,tile,white,guaranteed,probably,unrelated
sidewalk,tile,wooden,guaranteed,guaranteed,probably
cupcake,wrapper,nice,guaranteed,unrelated,unrelated
cupcake,wrapper,red,probably,unrelated,unrelated
guy,mouth,poor,impossible,pjj-nonsense,impossible
guy,mouth,young,guaranteed,guaranteed,guaranteed
guy,mouth,old,guaranteed,guaranteed,guaranteed
guy,mouth,nice,guaranteed,pjj-nonsense,unrelated
floor,square,concrete,guaranteed,guaranteed,guaranteed
floor,square,wooden,guaranteed,guaranteed,guaranteed
floor,square,polished,guaranteed,guaranteed,guaranteed
floor,square,bare,guaranteed,guaranteed,guaranteed
floor,square,grey,guaranteed,guaranteed,guaranteed
luggage,trim,light,guaranteed,unrelated,probably
luggage,trim,heavy,guaranteed,unrelated,unlikely
luggage,trim,excess,unrelated,impossible,impossible
luggage,trim,blue,probably,probably,unrelated
bikini,bottom,white,guaranteed,probably,unrelated
boy,reflection,nice,impossible,unrelated,unlikely
christmas tree,light,hollow,impossible,unrelated,unrelated
christmas tree,light,old,guaranteed,unrelated,unrelated
christmas tree,light,tall,probably,unlikely,impossible
photo,watermark,digital,guaranteed,probably,probably
photo,watermark,old,guaranteed,probably,probably
photo,watermark,original,guaranteed,probably,probably
dump truck,tire,open,impossible,pjj-nonsense,pjj-nonsense
dump truck,tire,old,guaranteed,unlikely,guaranteed
dump truck,tire,red,impossible,unlikely,unlikely
shirt,stain,white,impossible,unlikely,unlikely
hair,part,long,guaranteed,probably,unrelated
hair,part,short,guaranteed,probably,unrelated
hair,part,white,guaranteed,guaranteed,unrelated
hair,part,dark,guaranteed,guaranteed,unrelated
face,stripe,light,unlikely,probably,unlikely
face,stripe,yellow,unlikely,probably,unlikely
bunny,ear,happy,guaranteed,impossible,impossible
bunny,ear,poor,impossible,impossible,impossible
bunny,ear,white,guaranteed,guaranteed,probably
bunny,ear,old,guaranteed,guaranteed,guaranteed
microwave,door,private,guaranteed,guaranteed,guaranteed
microwave,door,stainless,guaranteed,guaranteed,probably
microwave,door,white,guaranteed,guaranteed,guaranteed
child,mouth,dear,impossible,pjj-nonsense,pjj-nonsense
child,mouth,poor,impossible,pjj-nonsense,pjj-nonsense
child,mouth,young,guaranteed,guaranteed,guaranteed
child,mouth,sick,guaranteed,guaranteed,pjj-nonsense
fence,door,wooden,guaranteed,probably,probably
fence,door,high,guaranteed,probably,probably
fence,door,white,probably,probably,probably
fence,door,low,guaranteed,probably,guaranteed
fence,door,metal,guaranteed,probably,probably
kettle,spout,huge,guaranteed,guaranteed,unlikely
kettle,spout,white,guaranteed,probably,probably
kettle,spout,old,guaranteed,guaranteed,guaranteed
he,glass,brown,unrelated,unrelated,unrelated
catcher,foot,young,guaranteed,guaranteed,guaranteed
catcher,foot,regular,guaranteed,pjj-nonsense,guaranteed
catcher,foot,old,guaranteed,guaranteed,guaranteed
paper,picture,printed,unlikely,guaranteed,guaranteed
paper,picture,unpublished,probably,impossible,guaranteed
paper,picture,rolled,guaranteed,guaranteed,guaranteed
paper,picture,brown,unlikely,unlikely,unrelated
paper,picture,free,guaranteed,guaranteed,guaranteed
bus,end,public,guaranteed,guaranteed,guaranteed
bus,end,external,guaranteed,wjj-nonsense,guaranteed
bus,end,black,guaranteed,probably,probably
bus,end,crowded,guaranteed,probably,probably
bus,end,old,guaranteed,probably,guaranteed
dog,butt,sweet,impossible,pjj-nonsense,pjj-nonsense
dog,butt,dead,guaranteed,guaranteed,guaranteed
dog,butt,white,guaranteed,probably,unlikely
dog,butt,old,guaranteed,guaranteed,guaranteed
jacket,lettering,white,unrelated,impossible,unlikely
airplane,logo,white,impossible,unlikely,unlikely
airplane,logo,commercial,guaranteed,probably,guaranteed
necklace,stone,ruby,guaranteed,guaranteed,probably
necklace,stone,pearl,guaranteed,guaranteed,impossible
necklace,stone,gold,guaranteed,unrelated,impossible
necklace,stone,beautiful,guaranteed,guaranteed,probably
necklace,stone,long,impossible,unlikely,unlikely
necklace,stone,golden,guaranteed,unrelated,unlikely
necklace,stone,brown,guaranteed,guaranteed,unlikely
laptop,lid,closed,guaranteed,guaranteed,guaranteed
laptop,lid,open,guaranteed,guaranteed,guaranteed
laptop,lid,old,guaranteed,guaranteed,guaranteed
laptop,lid,black,guaranteed,probably,guaranteed
kite,line,electrical,guaranteed,unrelated,unlikely
kite,line,high,guaranteed,guaranteed,guaranteed
kite,line,old,guaranteed,guaranteed,probably
kite,line,long,probably,unrelated,unrelated
kite,line,blue,guaranteed,unrelated,unrelated
roof,panel,green,guaranteed,probably,guaranteed
roof,panel,decorative,guaranteed,probably,guaranteed
roof,panel,flat,guaranteed,guaranteed,guaranteed
roof,panel,tiled,guaranteed,guaranteed,guaranteed
suv,wheel,long,impossible,unlikely,probably
suv,wheel,white,unrelated,unrelated,unlikely
basket,flower,heavy,probably,unlikely,impossible
basket,flower,flat,unlikely,unlikely,unrelated
basket,flower,empty,guaranteed,impossible,impossible
basket,flower,huge,probably,unrelated,unrelated
room,shelf,private,guaranteed,guaranteed,guaranteed
room,shelf,empty,unrelated,unrelated,unrelated
room,shelf,inner,pjj-nonsense,probably,guaranteed
airplane,tire,light,guaranteed,guaranteed,unrelated
airplane,tire,conventional,guaranteed,probably,probably
bear,skin,fake,guaranteed,guaranteed,guaranteed
bear,skin,white,guaranteed,probably,probably
bear,skin,stuffed,guaranteed,guaranteed,guaranteed
wall,glass,high,guaranteed,probably,guaranteed
wall,glass,white,impossible,impossible,impossible
horse,cover,dead,impossible,impossible,unrelated
horse,cover,old,unrelated,unrelated,unrelated
horse,cover,black,unrelated,unrelated,unrelated
pigeon,foot,dead,guaranteed,guaranteed,guaranteed
pigeon,foot,young,guaranteed,guaranteed,guaranteed
pigeon,foot,wild,guaranteed,impossible,guaranteed
pigeon,foot,white,probably,probably,unlikely
box,side,empty,impossible,impossible,guaranteed
box,side,wooden,guaranteed,guaranteed,guaranteed
box,side,cardboard,guaranteed,guaranteed,guaranteed
box,side,safe,guaranteed,guaranteed,pjj-nonsense
box,side,grey,guaranteed,guaranteed,guaranteed
box,side,appropriate,guaranteed,guaranteed,pjj-nonsense
foot,strap,high,guaranteed,unlikely,guaranteed
foot,strap,brown,probably,unrelated,unrelated
tie,pattern,blue,guaranteed,unrelated,unrelated
tie,pattern,strong,probably,impossible,pjj-nonsense
person,suit,human,impossible,impossible,impossible
batter,jersey,thin,guaranteed,probably,guaranteed
batter,jersey,thick,guaranteed,probably,guaranteed
mirror,frame,spherical,guaranteed,guaranteed,guaranteed
mirror,frame,concave,impossible,impossible,impossible
mirror,frame,broken,guaranteed,unrelated,probably
mirror,frame,grey,impossible,unrelated,unrelated
mirror,frame,long,guaranteed,guaranteed,guaranteed
mirror,frame,magic,guaranteed,probably,unlikely
chandelier,light,huge,guaranteed,probably,unlikely
chandelier,light,massive,guaranteed,probably,pjj-nonsense
chandelier,light,gold,impossible,impossible,unlikely
chandelier,light,magnificent,guaranteed,guaranteed,guaranteed
chandelier,light,white,guaranteed,impossible,impossible
chandelier,light,enormous,probably,impossible,unlikely
chandelier,light,crystal,impossible,impossible,pjj-nonsense
wave,top,white,guaranteed,guaranteed,probably
wave,top,huge,guaranteed,guaranteed,probably
bottle,neck,empty,guaranteed,guaranteed,guaranteed
bottle,neck,hot,guaranteed,guaranteed,guaranteed
bottle,neck,broken,probably,unrelated,unlikely
bottle,neck,white,guaranteed,guaranteed,unlikely
bottle,neck,stoppered,guaranteed,guaranteed,guaranteed
sleeve,wrinkle,white,guaranteed,probably,guaranteed
plane,word,focal,guaranteed,pjj-nonsense,pjj-nonsense
plane,word,white,impossible,unlikely,unrelated
plane,word,vertical,guaranteed,unrelated,guaranteed
truck,letter,white,unlikely,impossible,unlikely
truck,letter,open,impossible,impossible,impossible
truck,letter,old,probably,guaranteed,probably
horse,hair,attached,guaranteed,pjj-nonsense,impossible
horse,hair,dead,guaranteed,impossible,guaranteed
horse,hair,blue,probably,probably,guaranteed
horse,hair,old,guaranteed,probably,guaranteed
paper,design,printed,guaranteed,guaranteed,probably
paper,design,unpublished,pjj-nonsense,guaranteed,guaranteed
paper,design,poster,pjj-nonsense,guaranteed,probably
paper,design,brown,unlikely,unlikely,unrelated
paper,design,free,guaranteed,guaranteed,probably
ocean,spray,deep,guaranteed,impossible,impossible
ocean,spray,blue,guaranteed,guaranteed,unlikely
ocean,spray,open,probably,impossible,pjj-nonsense
ocean,spray,wide,guaranteed,impossible,unrelated
clock,reflection,green,probably,probably,guaranteed
clock,reflection,internal,pjj-nonsense,pjj-nonsense,guaranteed
clock,reflection,old,impossible,pjj-nonsense,impossible
bathroom,tank,private,guaranteed,guaranteed,guaranteed
bathroom,tank,white,guaranteed,probably,unrelated
bathroom,tank,tiny,guaranteed,unrelated,unlikely
bathroom,tank,adjoining,guaranteed,unrelated,probably
elephant,leg,young,guaranteed,guaranteed,guaranteed
elephant,leg,red,guaranteed,probably,probably
horse,spot,dead,impossible,probably,probably
horse,spot,old,guaranteed,guaranteed,unrelated
horse,spot,black,unlikely,guaranteed,unrelated
animal,face,stuffed,guaranteed,probably,guaranteed
animal,face,pictured,guaranteed,guaranteed,pjj-nonsense
animal,face,experimental,guaranteed,guaranteed,pjj-nonsense
animal,face,poor,impossible,pjj-nonsense,pjj-nonsense
animal,face,wild,guaranteed,probably,guaranteed
animal,face,young,guaranteed,guaranteed,guaranteed
animal,face,brown,guaranteed,probably,probably
animal,face,human,guaranteed,guaranteed,pjj-nonsense
animal,face,furry,guaranteed,pjj-nonsense,guaranteed
phone,edge,corded,unrelated,pjj-nonsense,impossible
phone,edge,white,probably,probably,guaranteed
phone,edge,secure,pjj-nonsense,pjj-nonsense,guaranteed
phone,edge,tall,unrelated,probably,guaranteed
bird,peck,white,unrelated,unrelated,unlikely
bird,peck,beautiful,unrelated,unrelated,guaranteed
bird,peck,old,guaranteed,pjj-nonsense,guaranteed
tennis court,shadow,white,impossible,impossible,impossible
tennis court,shadow,open,impossible,impossible,impossible
walkway,crack,concrete,guaranteed,guaranteed,impossible
walkway,crack,white,guaranteed,guaranteed,probably
walkway,crack,narrow,unrelated,unrelated,unrelated
building,rail,original,guaranteed,guaranteed,guaranteed
building,rail,old,guaranteed,guaranteed,guaranteed
building,rail,tall,unlikely,unrelated,unrelated
building,rail,fine,probably,guaranteed,impossible
building,rail,brown,unlikely,unrelated,probably
girl,boot,poor,impossible,pjj-nonsense,impossible
girl,boot,old,unrelated,unrelated,unrelated
girl,boot,pretty,unrelated,unrelated,unrelated
airplane,body,light,guaranteed,guaranteed,guaranteed
airplane,body,conventional,guaranteed,guaranteed,guaranteed
airplane,body,three,pjj-nonsense,pjj-nonsense,pjj-nonsense
airplane,body,private,guaranteed,guaranteed,guaranteed
airplane,body,white,guaranteed,guaranteed,probably
airplane,body,american,guaranteed,guaranteed,guaranteed
airplane,body,commercial,guaranteed,guaranteed,guaranteed
child,pant,poor,impossible,probably,pjj-nonsense
child,pant,dear,impossible,probably,pjj-nonsense
pizza,lettuce,cold,guaranteed,guaranteed,guaranteed
horse,blanket,old,unrelated,unrelated,unrelated
horse,blanket,black,unrelated,unrelated,unrelated
building,bush,original,unrelated,unrelated,impossible
building,bush,old,guaranteed,unrelated,unrelated
building,bush,tall,guaranteed,unrelated,unrelated
building,bush,fine,guaranteed,unrelated,unrelated
building,bush,brown,unrelated,unrelated,unrelated
shelf,bottle,narrow,probably,unrelated,unrelated
shelf,bottle,wooden,impossible,impossible,impossible
shelf,bottle,high,guaranteed,guaranteed,unlikely
shelf,bottle,inner,guaranteed,guaranteed,probably
shelf,bottle,tall,unrelated,unrelated,impossible
shelf,bottle,long,unrelated,unrelated,impossible
table,fork,long,unrelated,unlikely,unrelated
table,fork,white,unrelated,unrelated,unrelated
boat,part,wooden,probably,probably,probably
boat,part,white,probably,probably,probably
boat,part,open,pjj-nonsense,probably,probably
boat,part,old,probably,probably,guaranteed
boat,part,tiny,guaranteed,guaranteed,unrelated
surfer,reflection,experienced,impossible,impossible,pjj-nonsense
surfer,reflection,professional,impossible,impossible,pjj-nonsense
surfer,reflection,random,impossible,impossible,pjj-nonsense
surfer,reflection,male,guaranteed,guaranteed,guaranteed
baby,lip,poor,impossible,impossible,pjj-nonsense
baby,lip,young,guaranteed,guaranteed,guaranteed
baby,lip,healthy,guaranteed,probably,guaranteed
baby,lip,grey,guaranteed,unlikely,unlikely
cowboy,hat,damned,guaranteed,pjj-nonsense,pjj-nonsense
cowboy,hat,black,unrelated,unrelated,unrelated
cowboy,hat,old,unrelated,unrelated,unrelated
cowboy,hat,american,guaranteed,unrelated,probably
cowboy,hat,mexican,guaranteed,unrelated,probably
woman,knee,poor,impossible,pjj-nonsense,pjj-nonsense
bird,tail,dead,guaranteed,guaranteed,guaranteed
bird,tail,white,guaranteed,probably,probably
bird,tail,beautiful,guaranteed,probably,guaranteed
bird,tail,old,guaranteed,guaranteed,guaranteed
bird,tail,male,guaranteed,guaranteed,impossible
person,finger,human,guaranteed,pjj-nonsense,guaranteed
horse,mask,attached,guaranteed,guaranteed,unrelated
horse,mask,dead,impossible,impossible,impossible
horse,mask,blue,probably,unrelated,unlikely
horse,mask,old,unrelated,unrelated,unlikely
banana,bruise,green,impossible,impossible,unlikely
girl,thumb,poor,impossible,pjj-nonsense,pjj-nonsense
girl,thumb,old,guaranteed,guaranteed,guaranteed
horse,fur,dead,guaranteed,guaranteed,guaranteed
horse,fur,old,guaranteed,guaranteed,probably
horse,fur,black,guaranteed,guaranteed,guaranteed
bat,handle,wooden,guaranteed,probably,guaranteed
bat,handle,short,guaranteed,guaranteed,probably
bat,handle,white,guaranteed,probably,probably
bat,handle,old,guaranteed,guaranteed,guaranteed
bat,handle,metal,guaranteed,probably,guaranteed
bat,handle,straight,guaranteed,probably,guaranteed
kite,handle,long,unrelated,unrelated,unrelated
kite,handle,high,unrelated,impossible,impossible
kite,handle,blue,probably,unrelated,unrelated
kite,handle,old,guaranteed,probably,probably
batter,helmet,smooth,guaranteed,unrelated,impossible
batter,helmet,stiff,unrelated,unrelated,unrelated
batter,helmet,thick,impossible,unrelated,unrelated
boy,jean,young,impossible,pjj-nonsense,impossible
boy,jean,dear,impossible,pjj-nonsense,unrelated
vase,opening,red,guaranteed,unrelated,probably
